CASE_ID,CHILD_DRIV,AGE,INCOME,HOUSE,VEHICLE,MARRIED,GENDER,DISTANCE,CAR_USE,MVR_PTS,CLAIM_IND,AREA
2655,0,43,36811,118051,8121,1,0,92,Commercial,6,1,Highly Urban/ Urban
2656,0,64,7589,24386,1591,1,0,93,Private,0,0,Highly Urban/ Urban
2657,0,16,65090,198524,13449,0,0,95,Private,0,1,Highly Urban/ Urban
2658,0,54,97667,299440,20357,1,0,73,Commercial,2,0,Highly Rural/ Rural
2659,0,32,560,11192,458,1,0,61,Private,3,0,Highly Urban/ Urban
2660,0,55,111965,344274,22812,0,0,57,Commercial,9,1,Highly Urban/ Urban
2661,0,53,960,7896,817,0,0,88,Private,2,0,Highly Rural/ Rural
2662,0,75,55355,173101,11710,0,1,64,Private,2,0,Highly Urban/ Urban
2663,0,74,1360,11961,867,1,0,78,Private,2,1,Highly Urban/ Urban
2664,0,58,68529,213071,14335,1,1,86,Private,0,0,Highly Rural/ Rural
2665,0,36,77797,238323,15865,0,0,112,Commercial,4,0,Highly Rural/ Rural
2666,0,39,76261,233536,15753,0,1,63,Private,0,0,Highly Rural/ Rural
2667,0,39,85754,267159,17245,0,0,64,Commercial,7,1,Highly Urban/ Urban
2668,0,41,42752,129887,8579,1,1,80,Commercial,0,0,Highly Rural/ Rural
2669,1,42,77194,240928,15592,1,1,77,Commercial,0,0,Highly Rural/ Rural
2670,0,73,49802,155559,10321,1,0,85,Commercial,3,0,Highly Rural/ Rural
2671,0,56,23643,75604,5265,0,0,50,Private,3,0,Highly Urban/ Urban
2672,0,43,27088,88176,5968,1,1,67,Commercial,2,0,Highly Urban/ Urban
2673,0,63,6704,26932,1450,0,1,50,Private,3,0,Highly Urban/ Urban
2674,0,65,130362,391976,26728,1,0,54,Commercial,0,0,Highly Urban/ Urban
2675,0,59,20467,70606,5001,1,1,70,Private,4,0,Highly Urban/ Urban
2676,1,51,12038,38662,3258,1,1,77,Private,1,0,Highly Urban/ Urban
2677,0,61,67071,203250,13433,0,1,55,Commercial,5,0,Highly Urban/ Urban
2678,0,71,16221,53153,3652,1,1,101,Commercial,0,0,Highly Rural/ Rural
2679,0,74,109185,329790,22675,1,1,100,Private,5,0,Highly Urban/ Urban
2680,0,47,97105,294930,19571,0,0,79,Private,3,0,Highly Urban/ Urban
2681,0,61,84761,262451,17312,1,1,55,Private,2,0,Highly Urban/ Urban
2682,0,43,184305,553692,37404,1,1,70,Private,5,0,Highly Urban/ Urban
2683,1,81,28041,91583,6555,0,0,55,Private,2,1,Highly Rural/ Rural
2684,0,66,35770,111377,8130,0,1,61,Commercial,2,0,Highly Urban/ Urban
2685,0,44,47045,147083,9693,0,1,52,Private,6,0,Highly Urban/ Urban
2686,0,47,48857,148607,10721,0,1,50,Private,3,0,Highly Urban/ Urban
2687,2,50,153252,463790,31317,0,1,87,Commercial,3,1,Highly Urban/ Urban
2688,0,65,13844,45480,3560,0,1,92,Private,0,0,Highly Urban/ Urban
2689,0,68,196099,593412,39700,1,0,56,Private,2,0,Highly Urban/ Urban
2690,1,52,90879,280004,18746,1,1,50,Commercial,4,0,Highly Rural/ Rural
2691,0,46,118143,362759,24351,1,1,63,Private,2,0,Highly Urban/ Urban
2692,0,64,25086,85194,5230,0,1,91,Private,4,0,Highly Rural/ Rural
2693,0,37,1360,6097,1223,0,0,80,Private,1,1,Highly Urban/ Urban
2694,0,23,13692,47239,3065,0,1,65,Commercial,0,1,Highly Urban/ Urban
2695,0,30,25169,78746,5736,0,0,113,Private,6,1,Highly Urban/ Urban
2696,0,45,81839,246826,16482,0,1,76,Commercial,4,1,Highly Urban/ Urban
2697,0,59,37600,119151,8489,0,0,70,Private,4,0,Highly Rural/ Rural
2698,0,27,32305,97002,6843,1,0,65,Commercial,6,0,Highly Urban/ Urban
2699,0,48,151361,462898,30526,1,0,70,Private,2,0,Highly Urban/ Urban
2700,0,53,63176,198974,13249,1,1,87,Commercial,5,1,Highly Urban/ Urban
2701,0,69,38525,121218,8535,1,0,67,Private,1,0,Highly Rural/ Rural
2702,0,55,2161,15358,1160,0,0,58,Private,2,0,Highly Urban/ Urban
2703,0,34,14978,54212,3389,0,1,82,Private,2,0,Highly Urban/ Urban
2704,2,53,25319,78519,5600,1,1,64,Private,2,0,Highly Rural/ Rural
2705,0,59,87316,265384,18002,1,0,96,Private,1,0,Highly Urban/ Urban
2706,0,53,48865,153930,10119,0,1,68,Commercial,2,0,Highly Urban/ Urban
2707,1,41,112765,339002,23115,1,0,93,Commercial,5,1,Highly Urban/ Urban
2708,0,32,560,5500,846,1,1,75,Commercial,5,1,Highly Urban/ Urban
2709,0,47,119804,361327,24306,0,0,68,Commercial,2,0,Highly Rural/ Rural
2710,0,65,960,9151,434,1,0,106,Commercial,5,1,Highly Urban/ Urban
2711,0,63,960,9833,264,1,1,88,Private,2,0,Highly Rural/ Rural
2712,0,38,76345,235834,16086,1,1,64,Commercial,4,1,Highly Urban/ Urban
2713,0,52,17883,55997,4436,1,0,83,Private,6,0,Highly Urban/ Urban
2714,0,62,22844,75556,4993,1,1,89,Commercial,0,0,Highly Rural/ Rural
2715,0,50,74201,225448,15179,0,1,81,Private,0,1,Highly Urban/ Urban
2716,0,48,560,3028,671,0,0,95,Commercial,1,0,Highly Urban/ Urban
2717,0,71,560,5089,359,0,0,59,Commercial,8,1,Highly Urban/ Urban
2718,0,48,46330,141697,9397,1,1,80,Commercial,0,0,Highly Urban/ Urban
2719,0,46,74211,232029,15183,0,1,93,Commercial,3,0,Highly Rural/ Rural
2720,0,38,960,9257,575,1,1,75,Private,3,0,Highly Urban/ Urban
2721,0,53,137051,417349,28077,0,1,74,Private,0,0,Highly Urban/ Urban
2722,0,83,26793,84154,5406,0,1,58,Private,6,0,Highly Rural/ Rural
2723,2,49,45842,137766,9345,0,0,95,Private,4,1,Highly Rural/ Rural
2724,0,46,34498,104824,7895,0,1,74,Private,2,1,Highly Urban/ Urban
2725,0,46,102754,316100,21297,1,0,66,Private,0,0,Highly Urban/ Urban
2726,0,59,75530,233465,15387,0,1,73,Commercial,2,0,Highly Rural/ Rural
2727,0,20,128743,386998,26542,1,1,71,Private,8,0,Highly Urban/ Urban
2728,0,53,31967,96400,6911,0,0,87,Commercial,2,0,Highly Urban/ Urban
2729,0,58,35012,105300,7866,0,1,127,Private,2,0,Highly Rural/ Rural
2730,2,38,25182,80124,5770,1,1,97,Private,6,0,Highly Urban/ Urban
2731,0,50,31178,97989,6691,1,1,89,Commercial,0,1,Highly Urban/ Urban
2732,0,49,50766,156506,10548,1,0,67,Commercial,2,0,Highly Urban/ Urban
2733,0,50,25231,77429,5327,0,0,67,Private,7,0,Highly Rural/ Rural
2734,1,57,73936,225429,15188,0,0,84,Private,7,1,Highly Urban/ Urban
2735,0,62,67299,207347,13480,0,1,81,Commercial,7,0,Highly Urban/ Urban
2736,0,55,107545,324839,21626,0,0,53,Private,0,0,Highly Urban/ Urban
2737,0,64,960,6398,734,1,0,50,Commercial,2,0,Highly Urban/ Urban
2738,0,63,24866,82313,5159,1,1,57,Commercial,6,0,Highly Urban/ Urban
2739,0,60,560,10716,392,0,1,69,Private,1,1,Highly Urban/ Urban
2740,0,56,49640,155816,10437,1,1,89,Commercial,4,0,Highly Urban/ Urban
2741,0,33,82967,253670,17007,0,1,62,Commercial,1,1,Highly Urban/ Urban
2742,0,42,29949,98407,6386,0,1,73,Private,8,0,Highly Urban/ Urban
2743,0,69,65992,207187,13370,0,1,63,Private,3,0,Highly Urban/ Urban
2744,0,31,30939,99760,6670,1,1,65,Commercial,6,0,Highly Rural/ Rural
2745,0,58,63093,197960,12980,1,1,80,Commercial,2,1,Highly Urban/ Urban
2746,0,57,71129,215465,14493,1,1,86,Commercial,2,0,Highly Urban/ Urban
2747,0,57,35836,115326,7321,1,0,50,Private,0,0,Highly Urban/ Urban
2748,0,41,15237,47913,3053,0,1,89,Commercial,2,1,Highly Rural/ Rural
2749,0,47,76083,228999,15565,1,0,55,Commercial,4,0,Highly Urban/ Urban
2750,0,54,560,4115,437,1,1,85,Private,2,0,Highly Rural/ Rural
2751,0,49,97288,301727,19964,1,0,59,Private,2,0,Highly Urban/ Urban
2752,0,55,34677,111035,7340,1,1,90,Commercial,2,1,Highly Urban/ Urban
2753,0,69,560,7344,224,1,0,82,Private,4,1,Highly Urban/ Urban
2754,0,43,139897,422381,28916,1,0,85,Private,2,0,Highly Urban/ Urban
2755,0,29,8366,28911,2388,1,1,78,Commercial,6,0,Highly Urban/ Urban
2756,0,47,77508,239838,15577,1,0,65,Private,2,0,Highly Urban/ Urban
2757,0,28,22084,66312,4665,0,1,75,Private,2,0,Highly Urban/ Urban
2758,0,71,125881,378639,25576,0,1,66,Private,10,0,Highly Urban/ Urban
2759,0,41,95315,291903,19860,1,1,80,Private,2,0,Highly Urban/ Urban
2760,0,38,72990,225529,14740,1,1,99,Private,0,0,Highly Rural/ Rural
2761,0,54,15478,48917,3899,1,0,86,Private,4,0,Highly Rural/ Rural
2762,0,56,108112,326126,22166,0,1,91,Private,2,1,Highly Urban/ Urban
2763,1,43,47297,148562,10148,1,0,50,Private,5,0,Highly Urban/ Urban
2764,0,48,60651,190883,12857,1,1,93,Commercial,1,0,Highly Urban/ Urban
2765,0,12,22403,75028,4668,1,1,64,Commercial,5,1,Highly Rural/ Rural
2766,0,52,960,5446,205,0,1,74,Private,1,0,Highly Urban/ Urban
2767,0,29,560,8214,297,0,0,104,Private,7,0,Highly Rural/ Rural
2768,0,55,27813,84315,5788,0,0,70,Commercial,4,1,Highly Urban/ Urban
2769,0,42,49034,147160,10620,0,1,70,Commercial,6,0,Highly Urban/ Urban
2770,0,48,98830,305187,20067,1,0,83,Private,6,0,Highly Urban/ Urban
2771,2,66,63198,196584,12682,0,0,81,Commercial,8,1,Highly Urban/ Urban
2772,0,41,94663,292430,19419,1,0,50,Commercial,2,0,Highly Rural/ Rural
2773,0,49,104818,315857,21591,1,1,64,Private,3,0,Highly Urban/ Urban
2774,0,88,53034,165158,11233,1,0,73,Private,0,0,Highly Urban/ Urban
2775,0,66,61355,193242,12378,1,1,86,Commercial,2,0,Highly Urban/ Urban
2776,0,73,74926,226874,15349,1,0,80,Private,2,0,Highly Urban/ Urban
2777,0,83,218229,658367,43984,1,1,67,Private,0,0,Highly Urban/ Urban
2778,1,39,960,8306,1114,0,0,63,Private,0,0,Highly Rural/ Rural
2779,0,55,10854,34577,2554,0,0,83,Private,2,1,Highly Urban/ Urban
2780,0,47,20837,69598,5092,1,0,50,Private,2,1,Highly Urban/ Urban
2781,0,57,71972,219173,14784,0,0,88,Private,5,0,Highly Rural/ Rural
2782,0,69,45928,145108,9877,1,1,78,Private,7,0,Highly Urban/ Urban
2783,0,40,27033,85382,5963,1,0,64,Private,2,0,Highly Rural/ Rural
2784,0,28,101834,309731,20399,0,0,88,Commercial,6,0,Highly Urban/ Urban
2785,0,45,47475,147393,10161,0,1,97,Private,3,1,Highly Urban/ Urban
2786,1,41,55996,175300,11239,1,1,89,Private,1,0,Highly Urban/ Urban
2787,0,68,72650,227023,15389,1,1,74,Private,0,0,Highly Urban/ Urban
2788,0,57,224219,676523,45159,0,1,81,Private,2,0,Highly Urban/ Urban
2789,0,66,104281,320548,21656,0,1,98,Private,0,0,Highly Urban/ Urban
2790,0,55,960,6923,1054,1,1,57,Commercial,10,0,Highly Urban/ Urban
2791,0,40,112242,338191,23417,0,1,79,Private,0,0,Highly Urban/ Urban
2792,0,75,27182,87891,6262,1,1,118,Private,2,0,Highly Urban/ Urban
2793,0,58,144602,437271,29702,0,1,88,Commercial,7,0,Highly Urban/ Urban
2794,0,63,39226,120212,8042,1,1,115,Private,7,0,Highly Urban/ Urban
2795,0,65,87934,264329,18044,1,1,92,Private,0,1,Highly Urban/ Urban
2796,0,53,65474,200606,13664,1,0,74,Private,5,0,Highly Urban/ Urban
2797,1,38,12567,45300,2773,1,0,56,Private,0,0,Highly Urban/ Urban
2798,0,56,120429,370987,24290,0,0,93,Commercial,7,1,Highly Urban/ Urban
2799,0,55,43686,138597,9124,1,0,56,Private,3,0,Highly Urban/ Urban
2800,0,46,25162,81890,5826,0,1,69,Private,6,1,Highly Urban/ Urban
2801,0,65,65508,200366,13834,1,1,77,Commercial,5,1,Highly Urban/ Urban
2802,0,39,36911,119189,7906,1,1,92,Commercial,3,1,Highly Urban/ Urban
2803,0,45,73792,229838,15163,0,1,81,Private,7,0,Highly Urban/ Urban
2804,0,38,55035,167245,11021,1,1,82,Private,0,0,Highly Rural/ Rural
2805,2,43,40972,132842,9033,1,0,65,Private,4,1,Highly Urban/ Urban
2806,0,72,83784,261138,17118,0,1,74,Commercial,7,0,Highly Urban/ Urban
2807,0,37,48574,152369,10269,0,0,81,Private,2,0,Highly Rural/ Rural
2808,0,50,87901,269720,18268,1,1,62,Commercial,3,0,Highly Urban/ Urban
2809,1,37,70415,214801,14296,1,1,110,Commercial,6,0,Highly Urban/ Urban
2810,0,26,75341,226803,15324,0,1,68,Private,1,0,Highly Urban/ Urban
2811,0,47,960,9631,394,1,1,119,Private,2,0,Highly Rural/ Rural
2812,0,44,35195,106576,7100,1,1,97,Private,4,1,Highly Urban/ Urban
2813,0,61,560,9529,237,0,0,84,Private,3,1,Highly Urban/ Urban
2814,1,39,133513,403187,27328,1,0,87,Private,8,0,Highly Urban/ Urban
2815,0,48,178792,540607,36349,0,1,99,Private,4,1,Highly Urban/ Urban
2816,0,67,9111,32316,2611,1,0,67,Private,2,0,Highly Rural/ Rural
2817,0,54,1896,9810,609,0,1,73,Private,0,0,Highly Urban/ Urban
2818,0,45,42943,130524,8826,1,1,75,Private,0,0,Highly Urban/ Urban
2819,1,57,27116,89837,5641,1,0,93,Private,7,0,Highly Urban/ Urban
2820,0,54,41435,126086,8419,1,1,109,Private,6,0,Highly Urban/ Urban
2821,1,50,78848,245014,16173,1,1,76,Private,3,1,Highly Urban/ Urban
2822,0,47,83755,254339,17659,0,1,85,Commercial,7,1,Highly Urban/ Urban
2823,0,54,155207,470772,31683,1,0,90,Commercial,2,0,Highly Urban/ Urban
2824,0,57,29160,90622,6377,0,0,73,Private,5,1,Highly Urban/ Urban
2825,0,68,47906,145959,10198,0,1,67,Private,7,0,Highly Urban/ Urban
2826,1,38,29244,90573,6788,1,0,94,Private,0,0,Highly Urban/ Urban
2827,0,29,29743,93125,6395,1,1,71,Private,5,0,Highly Urban/ Urban
2828,0,29,116261,353477,23699,0,1,82,Private,2,0,Highly Urban/ Urban
2829,0,55,30168,92848,6354,0,1,51,Commercial,8,1,Highly Urban/ Urban
2830,0,51,45326,138805,9804,1,1,71,Commercial,2,0,Highly Urban/ Urban
2831,0,49,31782,98278,6895,0,1,78,Commercial,3,0,Highly Urban/ Urban
2832,1,46,24719,79327,5726,1,1,111,Private,0,0,Highly Rural/ Rural
2833,0,55,35229,114547,7725,1,1,87,Commercial,3,1,Highly Urban/ Urban
2834,0,66,560,2205,774,1,1,93,Commercial,6,1,Highly Urban/ Urban
2835,0,49,94152,288559,19070,0,0,73,Private,6,0,Highly Urban/ Urban
2836,0,41,17580,62407,3638,1,1,50,Commercial,3,0,Highly Rural/ Rural
2837,0,36,70652,214579,14471,1,1,76,Private,2,0,Highly Urban/ Urban
2838,0,72,137012,411820,28131,0,1,78,Private,0,0,Highly Urban/ Urban
2839,0,46,41051,124054,8469,1,0,54,Private,2,0,Highly Urban/ Urban
2840,0,44,181034,547849,36710,1,0,104,Private,10,1,Highly Urban/ Urban
2841,0,48,32433,105229,7287,0,0,90,Private,5,0,Highly Urban/ Urban
2842,0,56,69484,216421,14488,0,0,79,Private,13,1,Highly Urban/ Urban
2843,0,77,53855,163085,11076,0,1,79,Private,1,0,Highly Urban/ Urban
2844,1,56,56355,175948,11558,0,0,90,Private,0,0,Highly Rural/ Rural
2845,0,55,30984,99443,6693,1,1,94,Commercial,8,0,Highly Urban/ Urban
2846,0,64,79414,240443,16771,0,1,74,Commercial,2,0,Highly Urban/ Urban
2847,2,55,1360,12323,658,1,0,50,Private,0,0,Highly Urban/ Urban
2848,0,80,41608,126831,9128,0,1,50,Private,4,0,Highly Urban/ Urban
2849,0,57,125480,385272,25823,1,1,66,Private,3,0,Highly Urban/ Urban
2850,0,31,77739,240453,16111,0,1,79,Commercial,4,1,Highly Urban/ Urban
2851,0,63,22477,76214,5062,1,1,79,Commercial,3,0,Highly Urban/ Urban
2852,0,45,37809,120059,7988,1,1,72,Private,2,0,Highly Urban/ Urban
2853,0,43,960,5718,258,0,0,86,Private,5,0,Highly Rural/ Rural
2854,0,67,72568,218040,15170,1,1,60,Commercial,5,0,Highly Urban/ Urban
2855,1,61,71701,218010,14786,0,1,81,Private,5,0,Highly Urban/ Urban
2856,0,40,13077,41963,3186,0,1,71,Commercial,3,1,Highly Urban/ Urban
2857,0,50,960,11853,628,1,0,75,Private,4,0,Highly Urban/ Urban
2858,0,43,19899,62716,4223,0,1,95,Private,8,1,Highly Urban/ Urban
2859,0,58,65374,201591,13971,1,1,78,Commercial,1,0,Highly Urban/ Urban
2860,0,48,51512,161232,10613,0,1,72,Private,4,1,Highly Urban/ Urban
2861,0,68,83878,261288,17070,0,1,60,Private,6,0,Highly Urban/ Urban
2862,2,33,81755,252725,16650,1,1,76,Commercial,7,0,Highly Urban/ Urban
2863,1,48,23639,80160,5327,1,0,82,Private,3,0,Highly Rural/ Rural
2864,0,88,578,1967,499,1,0,93,Private,2,0,Highly Urban/ Urban
2865,0,43,108871,331941,22340,1,1,88,Private,3,0,Highly Urban/ Urban
2866,0,74,121335,366293,24835,1,0,85,Private,3,0,Highly Urban/ Urban
2867,0,28,13887,47413,2840,1,0,64,Private,0,0,Highly Urban/ Urban
2868,0,54,21454,64474,4607,1,1,67,Commercial,7,1,Highly Urban/ Urban
2869,0,69,274467,826309,55867,0,1,71,Commercial,8,1,Highly Urban/ Urban
2870,0,47,54718,168117,11873,1,0,90,Private,0,0,Highly Urban/ Urban
2871,0,41,23258,76763,5000,0,0,75,Private,1,0,Highly Rural/ Rural
2872,0,57,163479,494255,33670,0,0,70,Private,2,1,Highly Urban/ Urban
2873,0,70,18199,60876,4405,1,1,82,Private,1,0,Highly Urban/ Urban
2874,0,45,146994,441711,29837,0,1,72,Private,0,0,Highly Rural/ Rural
2875,0,50,560,5827,668,0,1,77,Commercial,4,1,Highly Urban/ Urban
2876,0,46,99532,298931,20903,0,0,50,Private,5,0,Highly Rural/ Rural
2877,0,46,60782,184869,12515,1,0,96,Commercial,6,1,Highly Urban/ Urban
2878,0,61,83151,253359,17533,1,0,59,Private,2,0,Highly Rural/ Rural
2879,0,52,112112,344340,23107,1,1,84,Commercial,0,0,Highly Urban/ Urban
2880,1,33,560,9351,573,1,1,63,Private,1,0,Highly Rural/ Rural
2881,0,54,69771,209330,14332,1,1,73,Commercial,2,0,Highly Rural/ Rural
2882,0,34,34760,112721,7659,0,1,50,Private,3,0,Highly Urban/ Urban
2883,0,41,95158,291683,19070,1,1,87,Commercial,2,0,Highly Rural/ Rural
2884,1,55,123304,372417,24690,1,0,69,Private,2,0,Highly Urban/ Urban
2885,0,50,80375,250568,16578,1,0,90,Commercial,7,0,Highly Urban/ Urban
2886,0,47,22020,68070,4872,0,1,55,Commercial,11,0,Highly Urban/ Urban
2887,0,57,135663,415322,27530,1,1,92,Private,0,0,Highly Urban/ Urban
2888,0,30,29419,89514,5894,1,1,108,Private,2,0,Highly Urban/ Urban
2889,0,53,70580,220720,14940,1,1,82,Private,1,0,Highly Urban/ Urban
2890,0,58,37795,117927,7999,1,1,65,Commercial,2,0,Highly Urban/ Urban
2891,0,61,53103,166118,10957,1,1,78,Commercial,0,0,Highly Urban/ Urban
2892,1,39,132050,405245,26988,0,1,74,Commercial,11,1,Highly Urban/ Urban
2893,0,65,47584,144522,9894,1,1,88,Commercial,0,0,Highly Urban/ Urban
2894,0,59,59740,179603,12205,0,1,90,Commercial,2,0,Highly Urban/ Urban
2895,0,34,24111,76493,5387,0,1,84,Commercial,6,1,Highly Urban/ Urban
2896,0,52,62750,194522,13454,0,1,77,Commercial,2,0,Highly Urban/ Urban
2897,0,40,960,9490,1088,0,0,85,Commercial,0,1,Highly Urban/ Urban
2898,0,68,78257,235084,16284,0,1,50,Commercial,7,1,Highly Urban/ Urban
2899,0,43,74783,229052,15465,0,1,50,Commercial,2,0,Highly Urban/ Urban
2900,0,36,92973,279444,19000,0,1,102,Commercial,0,0,Highly Rural/ Rural
2901,0,74,62098,189934,13211,1,1,61,Private,3,1,Highly Urban/ Urban
2902,0,70,54221,170663,11790,1,1,64,Private,0,0,Highly Urban/ Urban
2903,0,49,28833,87207,5875,1,1,83,Commercial,2,0,Highly Rural/ Rural
2904,0,72,44170,136649,9206,1,1,102,Private,6,0,Highly Urban/ Urban
2905,0,71,78506,240072,16107,1,1,79,Commercial,5,1,Highly Urban/ Urban
2906,0,60,230284,693735,46607,0,0,106,Commercial,4,0,Highly Urban/ Urban
2907,0,51,26777,80854,5946,0,1,60,Private,3,1,Highly Urban/ Urban
2908,0,83,64152,199472,13822,1,1,57,Private,0,0,Highly Urban/ Urban
2909,0,46,104098,315873,21095,0,1,80,Private,5,0,Highly Urban/ Urban
2910,1,62,160849,484814,32440,1,0,55,Private,3,1,Highly Urban/ Urban
2911,0,18,56538,173278,11742,1,0,92,Commercial,4,1,Highly Urban/ Urban
2912,0,32,56036,171161,12119,1,1,68,Private,1,1,Highly Urban/ Urban
2913,0,74,169379,516946,34310,0,1,62,Private,0,1,Highly Urban/ Urban
2914,0,57,59398,183657,11929,0,0,61,Private,3,0,Highly Urban/ Urban
2915,0,67,83158,254649,16962,1,0,76,Private,2,0,Highly Urban/ Urban
2916,0,62,1360,13042,787,1,1,73,Private,6,0,Highly Urban/ Urban
2917,0,61,27182,90950,5589,1,1,118,Commercial,2,1,Highly Urban/ Urban
2918,2,45,109947,339789,22525,1,1,65,Commercial,2,0,Highly Rural/ Rural
2919,0,55,23841,79596,5534,1,1,64,Commercial,5,1,Highly Urban/ Urban
2920,0,62,61712,187888,13334,1,1,96,Private,4,0,Highly Rural/ Rural
2921,0,61,80587,242037,16650,1,1,76,Private,2,0,Highly Urban/ Urban
2922,0,28,19344,67474,4820,0,1,80,Private,5,1,Highly Urban/ Urban
2923,0,50,130642,399268,26550,0,1,87,Private,2,0,Highly Urban/ Urban
2924,0,72,127380,387904,26301,0,0,76,Private,2,0,Highly Urban/ Urban
2925,0,53,61988,194454,13104,1,1,50,Commercial,2,0,Highly Rural/ Rural
2926,0,60,90448,271879,18197,0,1,58,Commercial,2,0,Highly Urban/ Urban
2927,0,49,47620,151774,10309,1,0,77,Private,4,0,Highly Urban/ Urban
2928,2,61,68906,214113,14648,0,0,54,Private,0,0,Highly Urban/ Urban
2929,0,56,960,6293,317,0,0,71,Private,6,1,Highly Urban/ Urban
2930,0,59,560,11487,910,1,0,86,Private,1,0,Highly Urban/ Urban
2931,0,64,34135,110967,6857,1,1,89,Commercial,2,1,Highly Urban/ Urban
2932,0,60,148625,448176,30486,0,0,77,Private,4,0,Highly Urban/ Urban
2933,0,69,153527,468303,31003,1,1,85,Private,2,0,Highly Urban/ Urban
2934,0,83,39766,128915,8006,1,1,114,Commercial,5,1,Highly Urban/ Urban
2935,0,38,960,12332,466,1,1,51,Commercial,8,1,Highly Urban/ Urban
2936,0,60,1360,11073,450,0,0,59,Commercial,3,1,Highly Rural/ Rural
2937,0,70,75379,234828,15712,0,1,55,Commercial,4,0,Highly Urban/ Urban
2938,0,64,48808,152561,10293,1,1,119,Commercial,2,0,Highly Rural/ Rural
2939,0,58,40943,132568,8839,0,1,72,Private,5,1,Highly Urban/ Urban
2940,0,51,54916,173454,11654,1,1,108,Commercial,5,0,Highly Urban/ Urban
2941,0,40,171741,516238,34908,0,0,77,Private,6,0,Highly Urban/ Urban
2942,0,62,63986,197002,12919,0,1,71,Commercial,4,0,Highly Urban/ Urban
2943,0,70,143633,432479,29312,1,0,74,Private,2,0,Highly Urban/ Urban
2944,0,46,29013,93916,6347,1,1,75,Private,7,1,Highly Urban/ Urban
2945,2,57,61729,187628,12383,1,1,73,Private,5,0,Highly Urban/ Urban
2946,0,28,107574,332050,22016,1,0,66,Commercial,4,1,Highly Urban/ Urban
2947,0,62,146697,445843,29482,1,1,65,Private,4,0,Highly Urban/ Urban
2948,0,70,41643,130906,8677,1,0,77,Commercial,3,1,Highly Urban/ Urban
2949,0,63,18358,55716,3680,1,1,73,Private,4,0,Highly Urban/ Urban
2950,1,51,181512,550984,37136,0,0,98,Private,1,0,Highly Urban/ Urban
2951,0,56,960,10823,536,0,1,77,Commercial,3,0,Highly Urban/ Urban
2952,0,45,29032,90604,5909,0,1,104,Commercial,4,0,Highly Rural/ Rural
2953,0,69,76586,234995,16262,0,1,80,Private,0,0,Highly Urban/ Urban
2954,0,79,24726,76710,5567,1,1,88,Commercial,0,1,Highly Urban/ Urban
2955,0,61,19863,60621,4028,0,1,68,Private,0,0,Highly Urban/ Urban
2956,0,66,133252,402204,27062,1,0,88,Private,5,0,Highly Urban/ Urban
2957,0,59,52607,164069,11082,1,1,94,Commercial,2,0,Highly Urban/ Urban
2958,0,65,109597,337360,22462,1,0,72,Private,2,0,Highly Urban/ Urban
2959,0,37,61979,193453,13333,1,1,51,Private,1,0,Highly Urban/ Urban
2960,0,32,560,8647,913,1,0,67,Private,0,0,Highly Urban/ Urban
2961,0,79,45881,147256,9677,1,1,78,Private,6,0,Highly Urban/ Urban
2962,0,53,8561,29329,2481,1,0,82,Private,2,0,Highly Urban/ Urban
2963,0,48,95318,292794,19214,0,1,91,Private,0,0,Highly Rural/ Rural
2964,0,87,25664,86953,5842,1,0,66,Private,3,0,Highly Urban/ Urban
2965,0,98,94606,288341,19073,0,0,50,Private,5,0,Highly Urban/ Urban
2966,0,61,77870,234464,16383,1,1,97,Commercial,2,0,Highly Urban/ Urban
2967,0,43,101061,311422,20697,0,1,81,Commercial,0,0,Highly Rural/ Rural
2968,0,57,44506,139972,9050,0,0,99,Private,4,0,Highly Urban/ Urban
2969,0,55,154362,471095,31601,1,1,87,Private,2,0,Highly Urban/ Urban
2970,0,45,83853,256987,17264,0,0,81,Private,4,0,Highly Urban/ Urban
2971,0,70,60495,182468,13017,0,0,54,Commercial,0,0,Highly Urban/ Urban
